archive:docker/README.md	retire_pg_only	pg_no_tail
archive:docker/docker-compose.yml	retire_pg_only	pg_no_tail
archive:sql/001_init_schema.sql	retire_pg_only	pg_no_tail
archive:sql/003_add_reports.sql	retire_pg_only	pg_no_tail
archive:sql/004_add_memories.sql	retire_pg_only	pg_no_tail
archive:sql/005_add_financial_cache.sql	retire_pg_only	pg_no_tail
archive:sql/006_add_news_search.sql	retire_pg_only	pg_no_tail
archive:sql/007_add_sa_alpha_picks.sql	retire_pg_only	pg_no_tail
archive:sql/008_add_sa_articles.sql	retire_pg_only	pg_no_tail
archive:sql/009_add_sa_market_news.sql	retire_pg_only	pg_no_tail
archive:sql/010_add_sa_market_news_detail.sql	retire_pg_only	pg_no_tail
archive:sql/011_add_job_runs.sql	retire_pg_only	pg_no_tail
archive:sql/012_add_sa_comment_signals.sql	retire_pg_only	pg_no_tail
archive:sql/013_add_p1_2_macro_calendar.sql	retire_pg_only	pg_no_tail
archive:sql/014_sa_alpha_picks_closed_date_and_dual_membership.sql	retire_pg_only	pg_no_tail
archive:sql/015_sa_alpha_picks_closed_event_identity.sql	retire_pg_only	pg_no_tail
cli:extensions/sa_alpha_picks/install.sh:extensions_sa_alpha_picks_install.sh	retain_operator_remove_pg_branch	pg_no_tail
cli:extensions/sa_alpha_picks/install_firefox.sh:extensions_sa_alpha_picks_install_firefox.sh	retain_operator_remove_pg_branch	pg_no_tail
cli:src/agents/cli.py:legacy-agent	defer_to_legacy_agent_cli_census	legacy_agent_cli_census
cli:src/agents/openai_agent/agent.py:legacy-agent	defer_to_legacy_agent_cli_census	legacy_agent_cli_census
cli:src/audit/sa_article_reconciliation.py:argparse.ArgumentParser	retain_operator_remove_pg_branch	pg_no_tail
cli:src/audit/universe_retirement.py:argparse.ArgumentParser	retain_operator_remove_pg_branch	pg_no_tail
cli:src/daily_update.py:argparse.ArgumentParser	retain_operator_remove_pg_branch	pg_no_tail
cli:src/sa_native_host.py:main	retain_operator_remove_pg_branch	pg_no_tail
cli:src/smoke/pg_unreachable_e2e.py:argparse.ArgumentParser	retire_pg_only	pg_no_tail
cli:tests/live/smoke_fred.py:main	retain_operator_remove_pg_branch	pg_no_tail
dependency:requirements.txt:postgres-drivers	rewrite_current_authority	pg_no_tail
documentation:README.md	rewrite_current_authority	pg_no_tail
