data_sources/ibkr_client_id.py	ibkr_fundamentals	historical_reference
docs/design/ARKSCOPE_TOOL_CATALOG.md	get_ticker_data_coverage	unrelated_lexical_hit
docs/design/DATA_COLLECTION_AND_LOCAL_STORAGE_PLAN.md	data/prices	historical_reference
docs/design/DATA_COLLECTION_AND_LOCAL_STORAGE_PLAN.md	local_market_stats	historical_reference
docs/design/DATA_COLLECTION_AND_LOCAL_STORAGE_PLAN.md	market_sync_meta	historical_reference
docs/design/DATA_COLLECTION_AND_LOCAL_STORAGE_PLAN.md	query_fundamentals	historical_reference
docs/design/ENGINEERING_ISSUE_REGISTER.md	_get_current_price_ibkr	historical_reference
docs/design/ENGINEERING_ISSUE_REGISTER.md	data/prices	historical_reference
docs/design/LLM_AUTH_DRIVER_PLAN.md	get_ticker_data_coverage	historical_reference
docs/design/LOCAL_FIRST_RESEARCH_WORKBENCH_AUDIT.md	data/prices	historical_reference
docs/design/LOCAL_FIRST_RESEARCH_WORKBENCH_AUDIT.md	query_fundamentals	historical_reference
docs/design/LOCAL_FIRST_RESEARCH_WORKBENCH_SPEC.md	get_available_tickers	rewired_current_consumer
docs/design/LOCAL_FIRST_RESEARCH_WORKBENCH_SPEC.md	query_fundamentals	rewired_current_consumer
docs/design/NEWS_DIRECT_LOCAL_PLAN.md	market_sync_meta	historical_reference
docs/design/PG_EXIT_N9_BATCH1_DROP_PLAN.md	query_fundamentals	historical_reference
docs/design/PG_EXIT_N9_BATCH2_CLEANUP_PLAN.md	query_fundamentals	historical_reference
docs/design/PG_EXIT_P0C_PRICES_RECONCILE_CUTOVER_PLAN.md	get_available_tickers	historical_reference
docs/design/PG_EXIT_P0C_PRICES_RECONCILE_CUTOVER_PLAN.md	local_market_stats	historical_reference
docs/design/PG_EXIT_P0C_PRICES_RECONCILE_CUTOVER_PLAN.md	market_sync_meta	historical_reference
docs/design/PROJECT_PRIORITY_MAP.md	get_available_tickers	historical_reference
docs/design/PROJECT_PRIORITY_MAP.md	get_ticker_data_coverage	historical_reference
docs/design/PROJECT_PRIORITY_MAP.md	market_sync_meta	historical_reference
docs/design/PROJECT_PRIORITY_MAP.md	metrics_*_annual_y	historical_reference
docs/design/REPO_HYGIENE_AUDIT_2026_07.md	ibkr_fundamentals	historical_reference
docs/superpowers/evidence/2026-07-26-legacy-scheduler-iv-domain-retirement.md	market_sync_meta	historical_reference
docs/superpowers/plans/2026-06-27-news-direct-cutover.md	market_sync_meta	historical_reference
docs/superpowers/plans/2026-07-02-s-b-fundamentals-refetch-cache.md	FROM fundamentals	historical_reference
docs/superpowers/plans/2026-07-02-s-b-fundamentals-refetch-cache.md	dal.get_fundamentals	historical_reference
docs/superpowers/plans/2026-07-02-s-b-fundamentals-refetch-cache.md	metrics_annual_y2", "cache_key LIKE 'metrics_%_annual_y	historical_reference
docs/superpowers/plans/2026-07-02-s-b-fundamentals-refetch-cache.md	metrics_{TICKER}_annual_y	historical_reference
docs/superpowers/plans/2026-07-02-s-b-fundamentals-refetch-cache.md	query_fundamentals	historical_reference
docs/superpowers/plans/2026-07-06-dead-code-ui-sweep.md	get_ticker_data_coverage	historical_reference
docs/superpowers/plans/2026-07-06-scripts-runtime-consolidation.md	ibkr_fundamentals	historical_reference
docs/superpowers/plans/2026-07-07-current-quote-tool.md	get_ticker_data_coverage	historical_reference
docs/superpowers/plans/2026-07-19-db-derived-universe-tickers-core-retirement.md	ibkr_fundamentals	historical_reference
docs/superpowers/plans/2026-07-26-legacy-scheduler-iv-domain-retirement.md	market_sync_meta	historical_reference
